Date,.TRXFLDUSPA1,.TRXFLDUSPC1,.TRXFLDUSPE1,.TRXFLDUSPE2,.TRXFLDUSPF1,.TRXFLDUSPF3,.TRXFLDUSPF4,.TRXFLDUSPF6,.TRXFLDUSPH1,.TRXFLDUSPH2,.TRXFLDUSPI1,.TRXFLDUSPI2,.TRXFLDUSPI3,.TRXFLDUSPI4,.TRXFLDUSPM1,.TRXFLDUSPM2,.TRXFLDUSPM3,.TRXFLDUSPN1,.TRXFLDUSPN2,.TRXFLDUSPN3,.TRXFLDUSPT1,.TRXFLDUSPT2,.TRXFLDUSPT3,.TRXFLDUSPU1,.TRXFLDUSPY1,.TRXFLDUSPY2,.TRXFLDUSPY3,.TRXFLDUSPY4
2003-12-02,,,114.921923,,127.40455,,161.63149,,149.593199,86.825246,114.42399,114.575425,,146.061627,,171.34301,113.354315,107.089655,,,92.797331,,,116.541265,,160.171773,99.938157,110.75551
2003-12-03,,,114.798687,,126.975677,,161.279611,,149.147169,86.861272,114.928696,113.824459,,146.188859,,171.085762,114.115924,107.178155,,,91.714387,,,116.145595,,157.852001,99.682418,109.674079
2003-12-04,,,117.059174,,127.000191,,160.391157,,148.764208,87.021683,115.936234,114.160539,,146.035741,,171.557195,114.97275,107.214015,,,92.369455,,,116.592302,,156.66137,99.647214,109.030854
2003-12-05,,,117.24103,,125.783711,,159.883135,,147.904162,86.59101,115.160887,112.952383,,144.656278,,171.525599,114.17969,107.104282,,,90.135226,,,116.689573,,155.625539,98.216246,108.840238
2003-12-08,,,118.834926,,127.267596,,161.152126,,148.65652,87.202847,116.551261,113.273291,,145.342738,,174.282484,116.28497,108.061137,,,90.224041,,,117.400205,,156.373648,99.023602,108.811503
2003-12-09,,,119.129067,,125.860287,,159.584497,,147.32971,86.978043,116.204672,112.473456,,144.97538,,172.061718,116.517835,107.39075,,,86.716674,,,116.347821,,154.236574,99.69036,107.281493
2003-12-10,,,119.167396,,125.244553,,158.457215,,146.406697,86.43398,115.601577,112.082488,,144.800939,,166.518806,116.246676,107.339427,,,87.032571,,,116.388222,,150.304952,99.785939,106.652028
2003-12-11,,,119.705906,,126.453151,,159.710822,,148.599629,87.49326,117.53239,113.989459,,146.532702,,170.608653,117.001952,108.099676,,,89.276594,,,116.969814,,153.64342,101.223538,108.057213
2003-12-12,,,120.758386,,126.900377,,160.436021,,148.903906,87.509057,118.066066,114.249835,,147.458,,172.177588,118.000438,108.660173,,,89.458714,,,117.255598,,154.387074,102.119631,107.679052
2003-12-15,,,119.522224,,125.93193,,159.508684,,147.333221,87.437994,117.480869,112.731225,,146.680313,,172.598171,116.838794,109.279729,,,87.717934,,,117.073131,,152.8104,101.875281,105.24134
2003-12-16,,,121.438728,,126.78565,,159.764353,,147.169354,87.968779,118.378555,113.300191,,147.313811,,171.138819,117.364518,110.120586,,,87.240146,,,117.462912,,153.295717,101.809028,105.603836
2003-12-17,,,122.600616,,126.500769,,159.608344,,148.653585,87.995823,118.752365,112.798266,,147.091729,,174.441756,118.178996,109.420156,,,86.694219,,,117.964239,,155.214645,101.541015,107.130501
2003-12-18,,,125.306398,,127.576234,,160.977707,,149.724721,88.649945,120.8234,114.398595,,147.509416,,177.098259,119.217194,109.612864,,,89.197771,,,119.1199,,156.78895,102.9206,108.751554
2003-12-19,,,125.420039,,127.900085,,161.72719,,149.066634,88.721128,121.109454,113.647414,,147.349353,,177.298829,119.234776,109.611721,,,88.576348,,,119.485869,,157.787595,103.488654,108.661166
2003-12-22,,,125.417039,,128.737293,,162.873413,,148.934005,88.674153,121.745173,114.461746,,148.649078,,178.581013,119.692041,109.761209,,,88.770046,,,120.350209,,158.750934,104.016417,109.071889
2003-12-23,,,125.30568,,128.998263,,162.861561,,149.084639,89.096885,122.001706,114.947857,,148.412945,,178.488067,120.211162,109.57755,,,90.00959,,,121.028997,,159.571532,104.371424,109.129514
2003-12-24,,,126.051357,,128.600798,,162.869596,,149.00573,89.420317,121.311211,114.808688,,147.973734,,177.774437,119.866917,109.095183,,,89.799596,,,120.864346,,158.54165,104.002064,108.642763
2003-12-25,,,126.051374,,128.600798,,162.869596,,149.00573,89.420317,121.304447,114.808688,,147.973734,,177.774437,119.866917,109.095183,,,89.799596,,,120.907489,,158.54165,104.002064,108.642763
2003-12-26,,,126.656088,,128.807393,,162.897737,,149.550216,89.403664,121.583098,115.11714,,148.239159,,180.776,120.18906,109.24144,,,89.974725,,,120.952483,,159.253632,104.331046,108.996378
2003-12-29,,,128.335238,,130.469589,,164.575018,,151.446145,90.258501,122.937189,116.514554,,149.725353,,186.598925,121.9488,109.962855,,,91.927651,,,121.90305,,160.242365,105.227176,110.220504
2003-12-30,,,128.611645,,130.563655,,164.838773,,152.09047,90.274454,122.764675,116.395801,,148.949635,,184.416768,122.066772,110.146686,,,91.706298,,,122.366254,,159.645373,105.448682,110.172727
2003-12-31,,,128.604989,,130.483351,,163.728073,,151.510456,90.564937,122.685676,116.319406,,148.588973,,182.764932,122.21482,110.41365,,,91.689265,,,121.851341,,159.302017,106.000335,110.525203
2004-01-01,,,128.604989,,130.483351,,163.728073,,151.510456,90.564937,122.685676,116.319406,,148.588973,,182.764932,122.21482,110.41365,,,91.689265,,,121.851341,,159.302017,106.000335,110.525203
2004-01-02,,,127.920024,,129.646669,,162.762112,,151.081191,91.252087,122.023241,116.426536,,148.163567,,183.079619,121.626838,109.933163,,,92.205171,,,121.861811,,156.945965,106.293745,108.609601
2004-01-05,,,130.620468,,130.744828,,163.847528,,151.082192,91.928525,123.328328,117.673182,,148.933411,,189.046437,122.71835,110.505363,,,94.805635,,,121.636137,,157.284705,107.120097,108.927019
2004-01-06,,,129.977807,,130.844024,,163.864338,,151.400381,91.794464,123.269397,117.630245,,148.593199,,186.764162,121.788114,110.336535,,,95.624358,,,121.24414,,158.768394,106.957723,110.647193
2004-01-07,,,128.849716,,130.908002,,163.598021,,151.820822,92.657193,123.981174,117.425174,,148.015718,,184.343139,122.495929,109.333625,,,97.019198,,,122.03345,,158.490143,107.027276,110.993321
2004-01-08,,,129.083733,,131.080535,,164.121404,,152.535863,92.006848,125.225231,117.602492,,147.191843,,186.073956,123.355329,108.988176,,,99.759347,,,122.092486,,157.282363,108.063605,109.879489
2004-01-09,,,128.679503,,130.296279,,164.427138,,151.876092,91.242493,124.12394,116.272787,,145.138687,,186.037176,122.056698,108.228601,,,99.261472,,,121.599946,,157.83655,107.208233,108.898834
2004-01-12,,,129.442537,,130.658878,,164.744734,,152.823565,91.205946,124.498494,116.649681,,146.39625,,182.91867,122.354761,108.758345,,,101.090858,,,121.364516,,157.519913,107.446619,108.907367
2004-01-13,,,129.211877,,129.869752,,164.118307,,152.658049,90.74532,124.680155,116.284343,,146.48564,,179.920665,121.068286,108.230843,,,99.754436,,,121.29642,,156.875477,106.50577,109.458345
2004-01-14,,,129.17856,,131.110989,,165.532722,,155.126101,91.044773,126.656208,117.446901,,147.106963,,178.38268,121.991041,108.893177,,,100.36724,,,122.319346,,159.000484,106.96363,110.530401
2004-01-15,,,127.339501,,132.575125,,165.397039,,155.813169,91.039784,127.175106,117.306809,,146.673306,,174.660287,121.4848,108.706003,,,100.320965,,,121.727033,,159.413479,106.771066,111.107835
2004-01-16,,,128.343741,,133.048715,,165.049471,,158.010689,91.017147,128.81187,117.423191,,147.447499,,174.01913,121.758274,108.583137,,,103.041342,,,121.763341,,160.288894,106.702968,111.201049
