Date,Academic & Educational Services,Telecommunications Services,Energy - Fossil Fuels,Renewable Energy,Banking & Investment Services,Insurance,Real Estate,Investment Holding Companies,Healthcare Services & Equipment,Pharmaceuticals & Medical Research,Industrial Goods,Industrial & Commercial Services,Consumer Goods Conglomerates,Transportation,Chemicals,Mineral Resources,Applied Resources,Food & Beverages,Personal & Household Products & Services,Food & Drug Retailing,Technology Equipment,Software & IT Services,Financial Technology (Fintech) & Infrastructure,Utilities,Automobiles & Auto Parts,Cyclical Consumer Products,Cyclical Consumer Services,Retailers
2006-12-12,,,257.655739,,163.95731,,264.758528,,193.252867,91.433474,186.056559,150.642533,,239.881839,,320.200742,141.986246,135.870755,,,91.779243,,,195.366179,,194.935239,119.367994,120.70994
2006-12-13,,,260.277376,,164.147771,,263.404983,,192.7057,91.337106,185.337056,150.766008,,238.362375,,321.737684,142.669659,135.457499,,,91.724575,,,196.139022,,195.740154,119.592441,121.452708
2006-12-14,,,264.693838,,165.436433,,264.342564,,193.306099,91.901706,185.930689,151.87204,,242.085266,,322.032327,144.527011,135.735927,,,92.774241,,,196.674423,,197.106513,120.316626,123.448593
2006-12-15,,,261.732356,,166.184724,,263.1881,,193.192064,92.26932,185.237417,151.584596,,240.555913,,322.663759,146.034688,135.911119,,,92.847901,,,196.298074,,196.869538,119.992764,122.902426
2006-12-18,,,254.451991,,166.995929,,261.631894,,192.664364,92.118868,184.886943,150.809887,,238.949804,,317.175938,144.495127,135.890437,,,92.467224,,,194.689538,,195.643974,120.239248,122.073351
2006-12-19,,,258.436019,,166.830511,,259.576834,,193.09965,92.396812,186.20583,150.949876,,237.480474,,320.095161,145.128269,136.124599,,,91.991266,,,195.702132,,194.890573,120.710344,121.58844
2006-12-20,,,255.209866,,167.040572,,260.016657,,193.849903,92.158136,186.959661,151.444878,,233.903003,,315.386967,145.113331,135.964183,,,92.052295,,,194.969956,,196.452928,120.697569,121.165157
2006-12-21,,,253.678097,,166.402776,,259.193892,,193.730279,91.819261,186.210718,151.151359,,232.429875,,309.187789,144.97833,136.098129,,,91.211406,,,194.395218,,195.866223,120.486036,120.22347
2006-12-22,,,251.72889,,165.712058,,257.751639,,192.70944,91.278769,184.787276,150.336511,,230.588872,,307.619352,144.603812,135.329822,,,90.428613,,,194.050273,,195.355665,120.011328,120.164644
2006-12-25,,,251.72889,,165.712058,,257.751639,,192.70944,91.278769,184.782243,150.336511,,230.588872,,307.619352,144.603812,135.329822,,,90.428613,,,194.050273,,195.355665,120.011328,120.164644
2006-12-26,,,251.918174,,166.982583,,259.228627,,193.26109,91.313959,185.978862,151.381478,,231.917993,,310.029245,145.413064,135.751358,,,90.851833,,,195.196768,,196.210414,120.727855,120.213059
2006-12-27,,,254.7631,,168.669165,,261.158191,,193.729963,91.932359,187.407348,152.855062,,234.678103,,315.9764,146.835881,136.212319,,,91.469844,,,195.868889,,198.216926,121.27313,121.099186
2006-12-28,,,255.130318,,168.006118,,261.781741,,193.408007,92.013735,187.032359,152.400565,,234.641296,,315.047844,146.54293,136.464826,,,91.294167,,,195.058715,,197.629222,121.075863,120.792352
2006-12-29,,,252.695699,,166.921107,,262.289961,,192.799141,91.637998,185.927148,151.928173,,233.584286,,312.807283,145.93698,135.663381,,,91.134695,,,194.575627,,197.13454,120.374169,120.52714
2007-01-01,,,252.971901,,166.937132,,262.386011,,192.737876,91.635908,185.822202,151.913514,,233.578559,,312.723864,145.937305,135.617163,,,91.143377,,,194.71958,,197.152234,120.368165,120.53224
2007-01-02,,,252.971901,,166.938368,,262.386011,,192.737876,91.635908,185.822202,151.915069,,233.578559,,312.729662,145.937305,135.617163,,,91.143377,,,194.71958,,197.157259,120.368165,120.53224
2007-01-03,,,243.481933,,167.431408,,261.990079,,191.626595,92.135197,185.361369,151.735528,,236.160659,,305.497346,147.516664,136.126475,,,91.487222,,,195.622909,,195.974986,120.739055,121.940449
2007-01-04,,,238.721371,,167.342006,,261.995995,,192.693837,93.441611,185.259825,152.032805,,236.24026,,304.533926,146.736287,136.399678,,,93.49095,,,195.135429,,195.928169,120.805127,122.643868
2007-01-05,,,240.458845,,165.940086,,259.070527,,191.911258,92.902914,184.077405,150.527539,,233.67012,,302.366746,145.34829,135.595489,,,92.677473,,,191.573365,,194.510753,120.018555,121.226264
2007-01-08,,,240.768838,,166.83522,,258.914314,,193.159666,92.777218,185.157803,150.750668,,234.576094,,303.560808,146.134733,136.271386,,,92.761579,,,191.129322,,193.352167,120.616647,120.821799
2007-01-09,,,238.221909,,166.523185,,260.262912,,193.330096,92.869035,185.421483,150.879836,,234.538978,,303.014625,146.097057,136.419962,,,93.361252,,,191.440978,,193.796762,120.955611,121.821444
2007-01-10,,,234.587254,,166.842548,,262.558299,,194.352171,92.800044,186.059884,151.263119,,234.207922,,307.164662,146.323175,137.377007,,,94.751684,,,191.820793,,193.704982,122.077007,122.272776
2007-01-11,,,232.902422,,167.692725,,266.814138,,196.398242,93.779089,187.644682,152.82476,,235.901233,,310.517627,147.788017,138.215207,,,95.268592,,,191.810033,,195.672354,123.264767,124.117451
2007-01-12,,,239.063768,,168.21036,,267.307565,,197.234486,94.177622,188.238809,153.289123,,239.06866,,314.01722,148.621866,137.506171,,,95.602645,,,190.654514,,195.782747,123.670724,124.741513
2007-01-15,,,239.063768,,168.21036,,267.307565,,197.234486,94.177622,188.261175,153.289123,,239.06866,,314.01722,148.621866,137.506171,,,95.602645,,,190.654514,,195.782747,123.670724,124.741513
2007-01-16,,,236.399083,,168.129995,,271.808839,,197.745878,94.403748,188.430992,153.283737,,244.196711,,311.515264,148.474895,137.998106,,,95.104964,,,191.097281,,194.725855,124.355235,125.116924
2007-01-17,,,239.098587,,167.450398,,273.806735,,198.760497,94.933548,189.041491,153.85381,,242.1248,,312.973891,148.339337,137.633201,,,93.212839,,,191.11324,,196.22888,124.164001,124.647128
2007-01-18,,,237.236033,,166.677633,,273.3701,,198.381386,95.607331,188.019072,152.267332,,242.952807,,309.471276,148.426,137.234016,,,90.893095,,,190.630903,,195.581354,124.438988,125.345277
2007-01-19,,,243.211096,,166.860882,,276.358341,,198.823684,95.834671,188.939243,152.820629,,244.397263,,316.125791,149.746643,137.094194,,,91.238751,,,191.50336,,197.454806,124.116944,125.452475
2007-01-22,,,241.920569,,166.931913,,274.607163,,197.313035,95.274854,186.241177,151.985115,,241.637291,,314.106517,148.502462,137.119797,,,90.453051,,,191.306939,,195.569944,123.477077,124.219415
2007-01-23,,,247.854184,,166.661965,,276.848914,,197.349695,94.699924,190.032597,153.646602,,243.445777,,322.476359,150.072424,137.571782,,,89.960444,,,192.164975,,196.875569,123.971526,124.061349
2007-01-24,,,249.144175,,168.37413,,280.881134,,198.570364,95.670662,190.363285,154.805996,,242.741719,,327.33166,149.835998,137.770798,,,91.769025,,,193.523017,,198.476157,124.334307,125.524923
2007-01-25,,,244.200247,,165.716116,,280.269238,,198.509007,94.759238,188.444572,152.784154,,239.558892,,328.96015,148.240083,137.156707,,,90.785277,,,192.252052,,195.201697,122.143375,124.354922
2007-01-26,,,244.830823,,165.793796,,280.69725,,198.385201,94.095084,188.278989,152.724553,,237.125055,,330.519157,148.28091,137.028846,,,90.864123,,,192.666429,,194.242143,121.686741,123.544822
2007-01-29,,,243.790406,,164.716476,,281.989019,,199.180615,93.864538,188.278923,153.561879,,238.856918,,327.408757,149.087532,137.27107,,,90.998028,,,192.724122,,195.175541,121.856885,123.885768
2007-01-30,,,248.984707,,165.584093,,282.607261,,201.615184,94.021018,190.423565,154.155127,,238.784656,,332.863895,148.998442,137.322988,,,91.53147,,,193.588588,,195.148775,122.328608,123.78887
2007-01-31,,,247.583687,,167.155637,,287.686208,,202.087146,94.472688,192.719373,155.0849,,244.568314,,336.528933,149.938326,137.419763,,,91.673045,,,194.424804,,199.568356,122.868424,125.52299
2007-02-01,,,250.128727,,167.865406,,287.499511,,202.94185,95.308549,195.452234,156.698759,,248.283606,,339.379274,151.001993,138.302447,,,91.529106,,,195.9933,,201.585599,122.550751,126.629954
2007-02-02,,,250.931234,,168.280538,,288.682393,,203.379443,95.100902,195.540579,157.51912,,249.672732,,337.013506,151.932255,137.799319,,,91.893597,,,196.78738,,203.940258,122.786159,126.731713
2007-02-05,,,250.505894,,167.826802,,288.736108,,203.759232,94.999417,195.532055,157.129893,,247.865189,,335.892945,152.068522,137.340145,,,92.501639,,,198.694745,,202.755218,122.561197,126.603533
2007-02-06,,,249.860525,,168.519977,,291.230871,,203.256679,94.874606,196.369955,157.352482,,247.559782,,338.069329,152.908494,136.823796,,,92.17597,,,200.029428,,204.118084,122.480073,127.39269
2007-02-07,,,248.042718,,169.227567,,292.211177,,203.950338,94.600942,196.869321,157.531546,,247.597483,,336.496483,152.994954,136.631912,,,93.366737,,,200.166757,,204.07588,123.254283,127.730852
2007-02-08,,,250.445427,,168.544184,,291.270154,,204.796172,94.456341,196.073527,156.597725,,246.367564,,338.388999,152.788937,135.6985,,,93.606599,,,201.023834,,203.114374,122.960052,127.780969
2007-02-09,,,249.57151,,166.804053,,287.552289,,203.688605,94.078347,194.883323,155.31996,,245.500843,,333.963143,152.041241,135.851298,,,92.259501,,,201.053176,,200.250517,121.184038,126.93036
2007-02-12,,,246.590995,,166.256843,,283.226052,,203.325996,93.691145,194.540792,154.925784,,246.303928,,335.260436,152.054424,136.097886,,,91.70615,,,200.835891,,199.533042,120.025937,126.762474
2007-02-13,,,249.774776,,167.623621,,286.400508,,204.358983,93.913849,195.793032,156.215756,,250.28541,,345.341965,154.743436,136.919273,,,91.884165,,,202.116285,,201.637412,121.254404,127.746081
2007-02-14,,,250.142447,,169.313693,,286.135682,,205.317477,94.459788,198.24354,157.559021,,256.149239,,346.492365,155.437711,136.908367,,,93.148069,,,202.859594,,204.171482,121.851611,128.383799
2007-02-15,,,247.831744,,169.390821,,288.343344,,206.302956,94.532045,200.085207,157.665845,,254.003576,,349.88809,155.94643,137.458328,,,93.74885,,,201.791502,,205.059982,122.00931,129.078216
2007-02-16,,,247.693227,,169.701548,,287.118547,,206.075444,94.087049,199.559796,158.060594,,254.670989,,349.999717,156.618413,137.814048,,,93.743138,,,201.938688,,205.507368,121.745799,128.738292
2007-02-19,,,247.693227,,169.701548,,287.118547,,206.016572,94.088038,199.559454,158.073544,,254.670989,,349.999717,156.618413,137.814048,,,93.743138,,,201.938688,,205.507368,121.746856,128.738467
2007-02-20,,,246.052353,,170.431537,,289.32858,,206.797095,93.796075,200.682385,158.772886,,256.040265,,352.926386,157.530898,137.602271,,,94.149415,,,203.049167,,207.707456,122.578557,130.429764
2007-02-21,,,247.923393,,169.765296,,288.944306,,206.179844,93.47819,201.081247,158.956089,,257.874982,,361.620889,157.603892,137.251706,,,93.490984,,,202.263817,,206.783941,122.546116,129.912725
2007-02-22,,,250.225607,,169.185782,,286.640492,,205.54927,93.239296,200.487189,158.71383,,257.088263,,361.393922,156.838616,136.59127,,,94.136173,,,202.693834,,205.394883,122.392891,129.61091
2007-02-23,,,250.550295,,167.578744,,283.907961,,205.226929,92.858399,200.556115,159.090814,,256.720736,,361.652529,156.797607,136.476574,,,94.25538,,,204.225956,,204.527356,121.770502,129.495256
2007-02-26,,,251.945145,,165.551874,,281.907798,,204.129856,93.459234,199.062611,158.55125,,252.220288,,362.96233,158.92355,136.77804,,,93.705225,,,208.542065,,203.813156,120.634836,128.811803
2007-02-27,,,242.158792,,159.42738,,274.322224,,198.72649,90.992875,192.394942,153.69224,,243.533268,,342.48782,154.368646,132.805276,,,89.743995,,,202.708397,,197.298505,116.33905,124.101777
2007-02-28,,,242.231543,,160.030372,,276.390982,,200.130709,91.06938,192.590766,153.953405,,244.110312,,347.729697,154.721801,133.920231,,,89.951344,,,202.660301,,196.888275,117.211558,124.659116
2007-03-01,,,241.741322,,159.834734,,275.446619,,199.075649,90.387716,192.26555,153.594912,,243.665676,,345.397951,154.576124,133.835966,,,89.636729,,,203.43849,,197.868268,116.901108,123.746114
2007-03-02,,,237.830567,,157.682007,,271.597372,,195.807074,89.561827,189.52532,150.7417,,240.246995,,337.347595,152.762865,132.263116,,,88.192358,,,200.496394,,194.579712,115.767586,122.124548
2007-03-05,,,235.795847,,154.877722,,264.544572,,194.204004,89.198181,188.303145,149.209583,,238.10771,,330.288815,151.371352,131.578173,,,87.734292,,,197.678199,,190.806834,114.20058,120.455818
2007-03-06,,,240.086202,,158.640717,,271.024791,,196.346153,90.152526,190.706586,151.322463,,239.952744,,339.202566,153.197852,133.640852,,,89.345874,,,200.35378,,194.497617,116.191008,122.105905
2007-03-07,,,243.523915,,157.556628,,269.007154,,196.436909,89.799216,191.330836,151.25646,,241.391131,,340.043121,151.869245,133.294657,,,89.045346,,,200.230796,,194.227843,115.816007,122.394281
2007-03-08,,,244.535022,,158.946986,,271.738503,,197.934216,90.243894,192.825463,152.326787,,243.461115,,346.325309,152.306719,134.51093,,,89.702189,,,200.692732,,196.580455,116.703186,123.210748
2007-03-09,,,243.932998,,159.176518,,273.391316,,198.502847,90.496105,193.654809,152.393216,,243.973853,,347.727735,152.464913,135.237386,,,89.762533,,,200.846447,,196.206831,116.875772,122.962868
2007-03-12,,,243.181946,,159.132919,,272.849672,,198.959411,90.576354,195.2687,152.647993,,245.716431,,348.470205,152.656335,135.78516,,,90.465283,,,202.971884,,194.264173,116.989281,123.36196
2007-03-13,,,240.030938,,154.046161,,266.624294,,196.494535,89.035977,191.064221,149.499027,,240.066059,,338.31192,149.68493,132.824788,,,88.95139,,,200.120968,,189.600913,114.874491,120.485966
2007-03-14,,,243.316711,,155.259716,,268.832919,,197.74147,89.098194,192.287198,150.340356,,239.663384,,343.078827,150.765649,133.251666,,,89.917661,,,201.376085,,191.394559,115.147709,120.170798
2007-03-15,,,242.510238,,156.798052,,271.144519,,198.333846,89.054,192.940503,151.257479,,240.888184,,348.422373,151.635165,134.059772,,,89.970277,,,203.69068,,193.143977,115.347792,120.913195
2007-03-16,,,240.334939,,155.598283,,269.876061,,197.880883,88.826912,192.650047,150.579228,,242.604399,,346.217357,150.856977,133.764659,,,89.888137,,,202.503626,,192.441577,114.94882,120.612338
2007-03-19,,,244.810258,,157.358271,,273.170306,,200.443542,89.728701,194.883537,152.101679,,243.671765,,352.184576,152.381404,134.517104,,,90.148282,,,204.707187,,194.03054,116.39946,121.712411
2007-03-20,,,246.385214,,158.614686,,274.50333,,200.996178,90.339539,195.360006,153.279654,,245.456334,,354.565108,153.287301,135.570083,,,90.43582,,,207.470911,,195.630842,117.623912,122.713662
2007-03-21,,,250.612089,,163.089436,,278.394986,,202.405956,91.522679,198.144116,155.5648,,247.826227,,359.472342,154.846644,136.821592,,,92.056812,,,209.929359,,198.66829,119.294078,124.56344
2007-03-22,,,254.860444,,162.22351,,278.053424,,202.683962,91.542191,197.47236,156.063118,,247.020028,,357.901113,154.765577,137.023768,,,91.229767,,,209.948613,,197.506848,118.915465,124.61721
2007-03-23,,,256.332134,,162.476864,,278.406202,,202.751312,90.986917,198.39954,156.69208,,251.576142,,359.388644,155.126535,136.666646,,,91.181622,,,210.753698,,197.800717,118.590829,124.906089
2007-03-26,,,258.217887,,162.019145,,275.923339,,202.224908,91.24079,197.588829,156.478237,,248.009993,,362.546884,155.01566,136.471152,,,91.596759,,,211.801605,,196.38382,118.587023,124.580335
2007-03-27,,,258.212397,,160.811485,,272.769338,,201.215993,90.646677,196.411496,155.014338,,245.445413,,360.365618,153.842035,135.713876,,,91.04036,,,211.506191,,193.81773,117.770868,123.701291
2007-03-28,,,257.6122,,158.773895,,270.253787,,200.762968,90.113073,194.47887,154.066029,,242.896321,,357.239206,152.863166,136.211717,,,90.018653,,,211.317302,,191.030474,116.81941,122.203788
2007-03-29,,,259.932876,,159.678053,,270.353643,,201.201069,90.674696,195.114484,153.937115,,243.269809,,361.385426,153.256416,137.116054,,,89.718433,,,211.934463,,190.921258,117.114302,122.291255
2007-03-30,,,256.851217,,159.263697,,272.548095,,201.696774,90.714684,195.135996,153.986597,,243.956245,,360.560551,153.427037,137.608121,,,89.910689,,,210.691904,,190.836501,117.309125,122.568448
2007-04-02,,,258.642791,,158.351931,,273.660566,,202.623274,90.927302,194.520446,156.815465,,243.808875,,370.428102,154.839197,137.748106,,,89.779455,,,214.574486,,191.269186,117.617411,123.038245
2007-04-03,,,259.625132,,160.424742,,276.447764,,204.890057,91.794117,196.30224,158.065234,,247.019508,,374.865865,156.929822,138.385573,,,90.682852,,,214.914488,,193.482677,118.975601,124.806342
2007-04-04,,,260.923288,,160.037305,,275.433985,,205.406144,92.321465,196.758983,157.23255,,246.579121,,376.01986,156.71633,139.107896,,,91.212642,,,214.289356,,193.660736,118.869633,124.702096
2007-04-05,,,261.767176,,160.237411,,275.526999,,206.786108,93.056049,196.906933,157.189284,,247.840417,,377.479541,156.325596,139.524833,,,91.754893,,,214.880913,,195.081759,119.440362,125.1496
2007-04-06,,,261.767176,,160.237411,,275.526999,,206.786108,93.056049,196.906933,157.189284,,247.872551,,377.479541,156.325596,139.524833,,,91.754893,,,214.880913,,195.043768,119.412332,125.150447
2007-04-09,,,261.492553,,160.102718,,274.90273,,206.579223,93.151935,197.032004,156.97006,,252.307467,,380.792214,157.13498,138.910111,,,91.718781,,,216.396515,,195.309621,119.524652,125.510002
2007-04-10,,,265.147487,,160.690591,,275.323617,,206.885171,93.33963,196.903784,157.605504,,252.207225,,381.714369,157.583942,139.48179,,,92.006051,,,217.167395,,195.305454,119.605791,125.457851
2007-04-11,,,263.360884,,159.1718,,272.082002,,206.248146,93.212692,194.992166,156.764193,,250.625885,,379.356852,156.113277,138.942555,,,91.280764,,,216.132823,,193.893798,119.056353,124.48442
2007-04-12,,,267.153075,,159.178536,,271.865029,,207.627603,94.242702,196.309109,158.706914,,255.386741,,381.186255,156.713337,139.780097,,,91.883044,,,215.531515,,195.933941,119.763444,125.143258
2007-04-13,,,267.327979,,159.93349,,272.900426,,207.925741,95.952891,196.846769,158.909812,,254.000207,,384.52945,157.479543,139.91036,,,92.338271,,,215.385423,,194.780137,120.458542,124.784067
2007-04-16,,,269.16444,,164.029934,,274.218352,,210.047769,96.736355,198.576515,159.829277,,257.558219,,388.342092,159.553791,140.393081,,,93.075627,,,216.770394,,196.886615,121.227261,126.254286
